date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:26:33	115959/115959	---M--	200	added ('OK')	image/jpeg	etag:%225f0d53f3-1c4f7%22	https://html.dynamiclayers.net/te/cleanz/assets/img/project-4.jpg	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/img/project-4.jpg	(from https://html.dynamiclayers.net/te/cleanz/index.html)
10:26:35	110019/110019	---M--	200	added ('OK')	image/jpeg	etag:%225f0d53f4-1adc3%22	https://html.dynamiclayers.net/te/cleanz/assets/img/project-5.jpg	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/img/project-5.jpg	(from https://html.dynamiclayers.net/te/cleanz/index.html)
10:26:36	150744/150744	---M--	200	added ('OK')	image/jpeg	etag:%225f0d53f6-24cd8%22	https://html.dynamiclayers.net/te/cleanz/assets/img/project-6.jpg	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/img/project-6.jpg	(from https://html.dynamiclayers.net/te/cleanz/index.html)
10:26:36	52335/52335	---M--	200	added ('OK')	image/png	etag:%225f0d542c-cc6f%22	https://html.dynamiclayers.net/te/cleanz/assets/img/testi-1.png	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/img/testi-1.png	(from https://html.dynamiclayers.net/te/cleanz/index.html)
10:26:37	44916/44916	---M--	200	added ('OK')	image/png	etag:%225f0d542d-af74%22	https://html.dynamiclayers.net/te/cleanz/assets/img/testi-2.png	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/img/testi-2.png	(from https://html.dynamiclayers.net/te/cleanz/index.html)
10:26:38	46917/46917	---M--	200	added ('OK')	image/png	etag:%225f0d542f-b745%22	https://html.dynamiclayers.net/te/cleanz/assets/img/testi-3.png	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/img/testi-3.png	(from https://html.dynamiclayers.net/te/cleanz/index.html)
10:26:40	176039/176039	---M--	200	added ('OK')	image/jpeg	etag:%225f0d53e0-2afa7%22	https://html.dynamiclayers.net/te/cleanz/assets/img/post-1.jpg	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/img/post-1.jpg	(from https://html.dynamiclayers.net/te/cleanz/index.html)
10:26:41	171068/171068	---M--	200	added ('OK')	image/jpeg	etag:%225f0d53e1-29c3c%22	https://html.dynamiclayers.net/te/cleanz/assets/img/post-2.jpg	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/img/post-2.jpg	(from https://html.dynamiclayers.net/te/cleanz/index.html)
10:26:42	146378/146378	---M--	200	added ('OK')	image/jpeg	etag:%225f0d53e4-23bca%22	https://html.dynamiclayers.net/te/cleanz/assets/img/post-3.jpg	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/img/post-3.jpg	(from https://html.dynamiclayers.net/te/cleanz/index.html)
10:26:42	6140/6140	---M--	200	added ('OK')	image/png	etag:%225f0d53bb-17fc%22	https://html.dynamiclayers.net/te/cleanz/assets/img/certified-logo-1@2x.png	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/img/certified-logo-1@2x.png	(from https://html.dynamiclayers.net/te/cleanz/index.html)
10:26:43	6190/6190	---M--	200	added ('OK')	image/png	etag:%225f0d53be-182e%22	https://html.dynamiclayers.net/te/cleanz/assets/img/certified-logo-2@2x.png	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/img/certified-logo-2@2x.png	(from https://html.dynamiclayers.net/te/cleanz/index.html)
10:26:44	9819/9819	---M--	200	added ('OK')	image/png	etag:%225f0d53bf-265b%22	https://html.dynamiclayers.net/te/cleanz/assets/img/certified-logo-3@2x.png	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/img/certified-logo-3@2x.png	(from https://html.dynamiclayers.net/te/cleanz/index.html)
10:26:45	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f5fc924-4d7%22	https://html.dynamiclayers.net/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	/home/rando/websites/denno/html.dynamiclayers.net/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://html.dynamiclayers.net/te/cleanz/index.html)
10:26:47	97162/97162	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f0d5447-17b8a%22	https://html.dynamiclayers.net/te/cleanz/assets/js/vendor/jquery-1.12.4.min.js	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/js/vendor/jquery-1.12.4.min.js	(from https://html.dynamiclayers.net/te/cleanz/index.html)
10:26:47	21256/21256	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f0d5451-5308%22	https://html.dynamiclayers.net/te/cleanz/assets/js/vendor/popper.min.js	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/js/vendor/popper.min.js	(from https://html.dynamiclayers.net/te/cleanz/index.html)
10:26:49	60010/60010	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f0d5444-ea6a%22	https://html.dynamiclayers.net/te/cleanz/assets/js/vendor/bootstrap.min.js	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/js/vendor/bootstrap.min.js	(from https://html.dynamiclayers.net/te/cleanz/index.html)
10:26:49	8832/8832	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f0d5453-2280%22	https://html.dynamiclayers.net/te/cleanz/assets/js/vendor/waypoints.min.js	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/js/vendor/waypoints.min.js	(from https://html.dynamiclayers.net/te/cleanz/index.html)
10:26:50	42863/42863	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f0d5454-a76f%22	https://html.dynamiclayers.net/te/cleanz/assets/js/vendor/slick.min.js	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/js/vendor/slick.min.js	(from https://html.dynamiclayers.net/te/cleanz/index.html)
10:26:51	6016/6016	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f0d5443-1780%22	https://html.dynamiclayers.net/te/cleanz/assets/js/vendor/headroom.min.js	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/js/vendor/headroom.min.js	(from https://html.dynamiclayers.net/te/cleanz/index.html)
10:26:52	1042/1042	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f0d544c-412%22	https://html.dynamiclayers.net/te/cleanz/assets/js/vendor/jquery.smoothscroll.min.js	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/js/vendor/jquery.smoothscroll.min.js	(from https://html.dynamiclayers.net/te/cleanz/index.html)
10:26:53	20216/20216	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f0d544a-4ef8%22	https://html.dynamiclayers.net/te/cleanz/assets/js/vendor/jquery.magnific-popup.min.js	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/js/vendor/jquery.magnific-popup.min.js	(from https://html.dynamiclayers.net/te/cleanz/index.html)
10:26:54	2381/2381	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f0d5446-94d%22	https://html.dynamiclayers.net/te/cleanz/assets/js/vendor/jquery.ajaxchimp.min.js	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/js/vendor/jquery.ajaxchimp.min.js	(from https://html.dynamiclayers.net/te/cleanz/index.html)
10:26:55	62999/62999	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f0d544a-f617%22	https://html.dynamiclayers.net/te/cleanz/assets/js/vendor/jquery.mb.YTPlayer.min.js	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/js/vendor/jquery.mb.YTPlayer.min.js	(from https://html.dynamiclayers.net/te/cleanz/index.html)
10:26:57	10263/10263	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f0d544e-2817%22	https://html.dynamiclayers.net/te/cleanz/assets/js/vendor/odometer.min.js	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/js/vendor/odometer.min.js	(from https://html.dynamiclayers.net/te/cleanz/index.html)
10:26:57	2974/2974	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f0d544c-b9e%22	https://html.dynamiclayers.net/te/cleanz/assets/js/vendor/jquery.nice-select.min.js	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/js/vendor/jquery.nice-select.min.js	(from https://html.dynamiclayers.net/te/cleanz/index.html)
10:26:58	10245/10245	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f0d5451-2805%22	https://html.dynamiclayers.net/te/cleanz/assets/js/vendor/simpleParallax.min.js	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/js/vendor/simpleParallax.min.js	(from https://html.dynamiclayers.net/te/cleanz/index.html)
10:26:59	8155/8155	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f0d5456-1fdb%22	https://html.dynamiclayers.net/te/cleanz/assets/js/vendor/wow.min.js	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/js/vendor/wow.min.js	(from https://html.dynamiclayers.net/te/cleanz/index.html)
10:27:00	702/702	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f0d543d-50f%22	https://html.dynamiclayers.net/te/cleanz/assets/js/contact.js	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/js/contact.js	(from https://html.dynamiclayers.net/te/cleanz/index.html)
10:27:01	787/787	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f0d543c-578%22	https://html.dynamiclayers.net/te/cleanz/assets/js/appointment.js	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/js/appointment.js	(from https://html.dynamiclayers.net/te/cleanz/index.html)
10:27:02	8866/8866	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f0d543e-3701%22	https://html.dynamiclayers.net/te/cleanz/assets/js/main.js	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/js/main.js	(from https://html.dynamiclayers.net/te/cleanz/index.html)
10:27:05	336644/336644	---M--	200	added ('OK')	image/jpeg	etag:%225f0d541c-52304%22	https://html.dynamiclayers.net/te/cleanz/assets/img/team-1.jpg	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/img/team-1.jpg	(from https://html.dynamiclayers.net/te/cleanz/index-2.html)
10:27:06	267110/267110	---M--	200	added ('OK')	image/jpeg	etag:%225f0d541d-41366%22	https://html.dynamiclayers.net/te/cleanz/assets/img/team-2.jpg	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/img/team-2.jpg	(from https://html.dynamiclayers.net/te/cleanz/index-2.html)
10:27:07	286636/286636	---M--	200	added ('OK')	image/jpeg	etag:%225f0d5420-45fac%22	https://html.dynamiclayers.net/te/cleanz/assets/img/team-3.jpg	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/img/team-3.jpg	(from https://html.dynamiclayers.net/te/cleanz/index-2.html)
10:27:08	207955/207955	---M--	200	added ('OK')	image/jpeg	etag:%225f0d5421-32c53%22	https://html.dynamiclayers.net/te/cleanz/assets/img/team-4.jpg	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/img/team-4.jpg	(from https://html.dynamiclayers.net/te/cleanz/index-2.html)
10:27:10	225206/225206	---M--	200	added ('OK')	image/jpeg	etag:%225f0d53ae-36fb6%22	https://html.dynamiclayers.net/te/cleanz/assets/img/about-bg-4.jpg	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/img/about-bg-4.jpg	(from https://html.dynamiclayers.net/te/cleanz/index-3.html)
10:27:10	97847/97847	---M--	200	added ('OK')	image/jpeg	etag:%225f0d53b1-17e37%22	https://html.dynamiclayers.net/te/cleanz/assets/img/about-bg-6.jpg	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/img/about-bg-6.jpg	(from https://html.dynamiclayers.net/te/cleanz/index-3.html)
10:27:12	102015/102015	---M--	200	added ('OK')	image/jpeg	etag:%225f0d53ae-18e7f%22	https://html.dynamiclayers.net/te/cleanz/assets/img/about-bg-5.jpg	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/img/about-bg-5.jpg	(from https://html.dynamiclayers.net/te/cleanz/index-3.html)
10:27:14	391352/391352	---M--	200	added ('OK')	image/jpeg	etag:%225f0d53b2-5f8b8%22	https://html.dynamiclayers.net/te/cleanz/assets/img/about-bg-7.jpg	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/img/about-bg-7.jpg	(from https://html.dynamiclayers.net/te/cleanz/index-4.html)
10:27:15	69257/69257	---M--	200	added ('OK')	image/jpeg	etag:%225f0d5408-10e89%22	https://html.dynamiclayers.net/te/cleanz/assets/img/service-4.jpg	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/img/service-4.jpg	(from https://html.dynamiclayers.net/te/cleanz/services.html)
10:27:18	92995/92995	---M--	200	added ('OK')	image/jpeg	etag:%225f0d540a-16b43%22	https://html.dynamiclayers.net/te/cleanz/assets/img/service-5.jpg	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/img/service-5.jpg	(from https://html.dynamiclayers.net/te/cleanz/services.html)
10:27:19	141158/141158	---M--	200	added ('OK')	image/jpeg	etag:%225f0d540b-22766%22	https://html.dynamiclayers.net/te/cleanz/assets/img/service-6.jpg	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/img/service-6.jpg	(from https://html.dynamiclayers.net/te/cleanz/services.html)
10:27:21	62255/62255	---M--	200	added ('OK')	image/jpeg	etag:%225f0d53f7-f32f%22	https://html.dynamiclayers.net/te/cleanz/assets/img/project-7.jpg	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/img/project-7.jpg	(from https://html.dynamiclayers.net/te/cleanz/projects-4-col.html)
10:27:23	110972/110972	---M--	200	added ('OK')	image/jpeg	etag:%225f0d53f9-1b17c%22	https://html.dynamiclayers.net/te/cleanz/assets/img/project-8.jpg	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/img/project-8.jpg	(from https://html.dynamiclayers.net/te/cleanz/projects-4-col.html)
10:27:24	175271/175271	---M--	200	added ('OK')	image/jpeg	etag:%225f0d53fd-2aca7%22	https://html.dynamiclayers.net/te/cleanz/assets/img/project-single-1.jpg	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/img/project-single-1.jpg	(from https://html.dynamiclayers.net/te/cleanz/project-details.html)
10:27:25	160187/160187	---M--	200	added ('OK')	image/jpeg	etag:%225f0d53fe-271bb%22	https://html.dynamiclayers.net/te/cleanz/assets/img/project-single-2.jpg	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/img/project-single-2.jpg	(from https://html.dynamiclayers.net/te/cleanz/project-details.html)
10:27:26	126688/126688	---M--	200	added ('OK')	image/jpeg	etag:%225f0d53b9-1eee0%22	https://html.dynamiclayers.net/te/cleanz/assets/img/banner.jpg	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/img/banner.jpg	(from https://html.dynamiclayers.net/te/cleanz/project-details.html)
10:27:28	268910/268910	---M--	200	added ('OK')	image/jpeg	etag:%225f0d5425-41a6e%22	https://html.dynamiclayers.net/te/cleanz/assets/img/team-5.jpg	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/img/team-5.jpg	(from https://html.dynamiclayers.net/te/cleanz/team.html)
10:27:29	317244/317244	---M--	200	added ('OK')	image/jpeg	etag:%225f0d5424-4d73c%22	https://html.dynamiclayers.net/te/cleanz/assets/img/team-6.jpg	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/img/team-6.jpg	(from https://html.dynamiclayers.net/te/cleanz/team.html)
10:27:30	225121/225121	---M--	200	added ('OK')	image/jpeg	etag:%225f0d542a-36f61%22	https://html.dynamiclayers.net/te/cleanz/assets/img/team-7.jpg	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/img/team-7.jpg	(from https://html.dynamiclayers.net/te/cleanz/team.html)
10:27:30	340232/340232	---M--	200	added ('OK')	image/jpeg	etag:%225f0d5429-53108%22	https://html.dynamiclayers.net/te/cleanz/assets/img/team-8.jpg	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/img/team-8.jpg	(from https://html.dynamiclayers.net/te/cleanz/team.html)
10:27:31	70434/70434	---M--	200	added ('OK')	image/png	etag:%225f0d53a8-11322%22	https://html.dynamiclayers.net/te/cleanz/assets/img/404.png	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/img/404.png	(from https://html.dynamiclayers.net/te/cleanz/404.html)
10:27:32	171010/171010	---M--	200	added ('OK')	image/jpeg	etag:%225f0d53e6-29c02%22	https://html.dynamiclayers.net/te/cleanz/assets/img/post-4.jpg	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/img/post-4.jpg	(from https://html.dynamiclayers.net/te/cleanz/blog-grid.html)
10:27:34	101621/101621	---M--	200	added ('OK')	image/jpeg	etag:%225f0d53e8-18cf5%22	https://html.dynamiclayers.net/te/cleanz/assets/img/post-5.jpg	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/img/post-5.jpg	(from https://html.dynamiclayers.net/te/cleanz/blog-grid.html)
10:27:36	174518/174518	---M--	200	added ('OK')	image/jpeg	etag:%225f0d53ea-2a9b6%22	https://html.dynamiclayers.net/te/cleanz/assets/img/post-6.jpg	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/img/post-6.jpg	(from https://html.dynamiclayers.net/te/cleanz/blog-grid.html)
10:27:36	18342/18342	---M--	200	added ('OK')	image/png	etag:%225f0d53c5-47a6%22	https://html.dynamiclayers.net/te/cleanz/assets/img/comment-1.png	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/img/comment-1.png	(from https://html.dynamiclayers.net/te/cleanz/blog-single.html)
10:27:36	16815/16815	---M--	200	added ('OK')	image/png	etag:%225f0d53c5-41af%22	https://html.dynamiclayers.net/te/cleanz/assets/img/comment-2.png	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/img/comment-2.png	(from https://html.dynamiclayers.net/te/cleanz/blog-single.html)
10:27:37	17342/17342	---M--	200	added ('OK')	image/png	etag:%225f0d53c7-43be%22	https://html.dynamiclayers.net/te/cleanz/assets/img/comment-3.png	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/img/comment-3.png	(from https://html.dynamiclayers.net/te/cleanz/blog-single.html)
10:27:39	18204/18204	---M--	200	added ('OK')	image/png	etag:%225f0d53c8-471c%22	https://html.dynamiclayers.net/te/cleanz/assets/img/comment-4.png	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/img/comment-4.png	(from https://html.dynamiclayers.net/te/cleanz/blog-single.html)
10:27:39	598912/598912	URF---	200	added ('OK%20(cached)')	image/jpeg		https://html.dynamiclayers.net/te/cleanz/assets/img/slider-1.jpg	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/img/slider-1.jpg	(from https://html.dynamiclayers.net/te/cleanz/index.html)
10:27:39	715115/715115	URF---	200	added ('OK%20(cached)')	image/jpeg		https://html.dynamiclayers.net/te/cleanz/assets/img/slider-2.jpg	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/img/slider-2.jpg	(from https://html.dynamiclayers.net/te/cleanz/index.html)
10:27:40	20106/20106	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225f0d544e-4e8a%22	https://html.dynamiclayers.net/te/cleanz/assets/js/vendor/modernizr-2.8.3-respond-1.4.2.min.js	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/js/vendor/modernizr-2.8.3-respond-1.4.2.min.js	(from https://html.dynamiclayers.net/te/cleanz/index.html)
10:27:41	587944/587944	URF---	200	added ('OK%20(cached)')	image/jpeg		https://html.dynamiclayers.net/te/cleanz/assets/img/slider-3.jpg	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/img/slider-3.jpg	(from https://html.dynamiclayers.net/te/cleanz/index.html)
10:27:41	125591/125591	URF---	200	added ('OK%20(cached)')	image/jpeg		https://html.dynamiclayers.net/te/cleanz/assets/img/about-bg-2.jpg	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/img/about-bg-2.jpg	(from https://html.dynamiclayers.net/te/cleanz/index.html)
10:27:41	165454/165454	URF---	200	added ('OK%20(cached)')	image/jpeg		https://html.dynamiclayers.net/te/cleanz/assets/img/about-bg-3.jpg	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/img/about-bg-3.jpg	(from https://html.dynamiclayers.net/te/cleanz/index.html)
10:27:42	169622/169622	URF---	200	added ('OK%20(cached)')	image/jpeg		https://html.dynamiclayers.net/te/cleanz/assets/img/service-3.jpg	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/img/service-3.jpg	(from https://html.dynamiclayers.net/te/cleanz/index.html)
10:27:42	136977/136977	URF---	200	added ('OK%20(cached)')	image/jpeg		https://html.dynamiclayers.net/te/cleanz/assets/img/service-1.jpg	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/img/service-1.jpg	(from https://html.dynamiclayers.net/te/cleanz/index.html)
10:27:42	109843/109843	URF---	200	added ('OK%20(cached)')	image/jpeg		https://html.dynamiclayers.net/te/cleanz/assets/img/project-1.jpg	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/img/project-1.jpg	(from https://html.dynamiclayers.net/te/cleanz/index.html)
10:27:42	129924/129924	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225f0d537e-1fb84%22	https://html.dynamiclayers.net/te/cleanz/assets/fonts/fa-brands-400.eot	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/fonts/fa-brands-400.eot	(from https://html.dynamiclayers.net/te/cleanz/assets/css/fontawesome.min.css)
10:27:44	91678/91678	URF---	200	added ('OK%20(cached)')	image/jpeg		https://html.dynamiclayers.net/te/cleanz/assets/img/project-3.jpg	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/img/project-3.jpg	(from https://html.dynamiclayers.net/te/cleanz/index.html)
10:27:44	115959/115959	URF---	200	added ('OK%20(cached)')	image/jpeg		https://html.dynamiclayers.net/te/cleanz/assets/img/project-4.jpg	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/img/project-4.jpg	(from https://html.dynamiclayers.net/te/cleanz/index.html)
10:27:44	110019/110019	URF---	200	added ('OK%20(cached)')	image/jpeg		https://html.dynamiclayers.net/te/cleanz/assets/img/project-5.jpg	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/img/project-5.jpg	(from https://html.dynamiclayers.net/te/cleanz/index.html)
10:27:44	129924/129924	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225f0d537e-1fb84%22	https://html.dynamiclayers.net/te/cleanz/assets/fonts/fa-brands-400.eot?	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/fonts/fa-brands-400d41d.eot	(from https://html.dynamiclayers.net/te/cleanz/assets/css/fontawesome.min.css)
10:27:46	150744/150744	URF---	200	added ('OK%20(cached)')	image/jpeg		https://html.dynamiclayers.net/te/cleanz/assets/img/project-6.jpg	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/img/project-6.jpg	(from https://html.dynamiclayers.net/te/cleanz/index.html)
10:27:46	171068/171068	URF---	200	added ('OK%20(cached)')	image/jpeg		https://html.dynamiclayers.net/te/cleanz/assets/img/post-2.jpg	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/img/post-2.jpg	(from https://html.dynamiclayers.net/te/cleanz/index.html)
10:27:46	74700/74700	---M--	200	added ('OK')	text/html	etag:%22123cc-5aa6117dc86f0%22	https://html.dynamiclayers.net/te/cleanz/assets/fonts/fa-brands-400.woff2	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/fonts/fa-brands-400.html	(from https://html.dynamiclayers.net/te/cleanz/assets/css/fontawesome.min.css)
10:27:46	176039/176039	URF---	200	added ('OK%20(cached)')	image/jpeg		https://html.dynamiclayers.net/te/cleanz/assets/img/post-1.jpg	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/img/post-1.jpg	(from https://html.dynamiclayers.net/te/cleanz/index.html)
10:27:47	146378/146378	URF---	200	added ('OK%20(cached)')	image/jpeg		https://html.dynamiclayers.net/te/cleanz/assets/img/post-3.jpg	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/img/post-3.jpg	(from https://html.dynamiclayers.net/te/cleanz/index.html)
10:27:47	42863/42863	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225f0d5454-a76f%22	https://html.dynamiclayers.net/te/cleanz/assets/js/vendor/slick.min.js	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/js/vendor/slick.min.js	(from https://html.dynamiclayers.net/te/cleanz/index.html)
10:27:47	60010/60010	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225f0d5444-ea6a%22	https://html.dynamiclayers.net/te/cleanz/assets/js/vendor/bootstrap.min.js	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/js/vendor/bootstrap.min.js	(from https://html.dynamiclayers.net/te/cleanz/index.html)
10:27:47	97162/97162	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225f0d5447-17b8a%22	https://html.dynamiclayers.net/te/cleanz/assets/js/vendor/jquery-1.12.4.min.js	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/js/vendor/jquery-1.12.4.min.js	(from https://html.dynamiclayers.net/te/cleanz/index.html)
10:27:49	336644/336644	URF---	200	added ('OK%20(cached)')	image/jpeg		https://html.dynamiclayers.net/te/cleanz/assets/img/team-1.jpg	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/img/team-1.jpg	(from https://html.dynamiclayers.net/te/cleanz/index-2.html)
10:27:49	267110/267110	URF---	200	added ('OK%20(cached)')	image/jpeg		https://html.dynamiclayers.net/te/cleanz/assets/img/team-2.jpg	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/img/team-2.jpg	(from https://html.dynamiclayers.net/te/cleanz/index-2.html)
10:27:50	10263/10263	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225f0d544e-2817%22	https://html.dynamiclayers.net/te/cleanz/assets/js/vendor/odometer.min.js	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/js/vendor/odometer.min.js	(from https://html.dynamiclayers.net/te/cleanz/index.html)
10:27:50	286636/286636	URF---	200	added ('OK%20(cached)')	image/jpeg		https://html.dynamiclayers.net/te/cleanz/assets/img/team-3.jpg	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/img/team-3.jpg	(from https://html.dynamiclayers.net/te/cleanz/index-2.html)
10:27:50	207955/207955	URF---	200	added ('OK%20(cached)')	image/jpeg		https://html.dynamiclayers.net/te/cleanz/assets/img/team-4.jpg	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/img/team-4.jpg	(from https://html.dynamiclayers.net/te/cleanz/index-2.html)
10:27:50	87688/87688	---M--	200	added ('OK')	font/woff	etag:%225f0d5384-15688%22	https://html.dynamiclayers.net/te/cleanz/assets/fonts/fa-brands-400.woff	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/fonts/fa-brands-400.woff	(from https://html.dynamiclayers.net/te/cleanz/assets/css/fontawesome.min.css)
10:27:51	225206/225206	URF---	200	added ('OK%20(cached)')	image/jpeg		https://html.dynamiclayers.net/te/cleanz/assets/img/about-bg-4.jpg	/home/rando/websites/denno/html.dynamiclayers.net/te/cleanz/assets/img/about-bg-4.jpg	(from https://html.dynamiclayers.net/te/cleanz/index-3.html)
